vehicleID,routeNum,destination,latitude,longitude,bearing,weekday,date,time
18022,509,Salt Lake Central Station,40.76164,-111.9105,0,3,04/11/24,06:00:42
15016,9,Poplar Grove (Orange St),40.74988,-111.8937,270.9,3,04/11/24,06:00:43
15012,9,U of U (Union Building),40.75889,-111.9438,63.9,3,04/11/24,06:00:43
15004,9,U of U (Union Building),40.75869,-111.944,253.3,3,04/11/24,06:00:43
13037,9,Poplar Grove (Orange St),40.76472,-111.8452,173,3,04/11/24,06:00:43
13035,9,U of U (Union Building),40.74978,-111.8714,93.5,3,04/11/24,06:00:43
13033,9,Poplar Grove (Orange St),40.76278,-111.911,357.6,3,04/11/24,06:00:43
15021,1,Poplar Grove (Orange St),40.76939,-111.8765,269.6,3,04/11/24,06:01:44
15003,1,Poplar Grove (Orange St),40.77165,-111.9352,271.6,3,04/11/24,06:01:44
15002,1,University Hospital,40.75853,-111.9442,243.1,3,04/11/24,06:01:44
15001,1,University Hospital,40.76924,-111.8907,100.8,3,04/11/24,06:01:44
13003,1,University Hospital,40.77573,-111.9392,3,3,04/11/24,06:01:44
17048,17,Central Pointe Station,40.69323,-111.9119,94.6,3,04/11/24,06:01:44
23113,2,University Hospital,40.7637,-111.9095,165.6,3,04/11/24,06:01:45
23109,2,University Hospital,40.765,-111.8548,90.6,3,04/11/24,06:01:45
23025,200,North Temple Station via Capitol Hill,40.66014,-111.895,212.9,3,04/11/24,06:01:45
23020,200,Murray Central Station,40.69284,-111.9162,0,3,04/11/24,06:01:45
23016,200,North Temple Station via Capitol Hill,40.65966,-111.8953,209.7,3,04/11/24,06:01:45
23009,200,Murray Central Station,40.74945,-111.8884,183.7,3,04/11/24,06:01:45
23008,200,North Temple Station via Capitol Hill,40.75659,-111.8881,1.5,3,04/11/24,06:01:45
23004,200,Murray Central Station,40.77388,-111.905,180.1,3,04/11/24,06:01:45
24009,205,Murray North Station,40.76075,-111.9381,270,3,04/11/24,06:01:45
24008,205,Poplar Grove (400 S + Redwood Rd),40.68224,-111.8769,3.6,3,04/11/24,06:01:45
24005,205,Murray North Station,40.77415,-111.9392,359.7,3,04/11/24,06:01:45
18012,209,Fashion Place West Station,40.764,-111.9097,173.3,3,04/11/24,06:01:46
18004,209,Salt Lake Central Station,40.64234,-111.8659,0.2,3,04/11/24,06:01:46
17026,209,Salt Lake Central Station,40.76106,-111.8652,355.1,3,04/11/24,06:01:46
13010,209,Fashion Place West Station,40.77949,-111.8806,2.4,3,04/11/24,06:01:46
13002,209,Fashion Place West Station,40.67824,-111.8655,179.5,3,04/11/24,06:01:46
13001,209,Salt Lake Central Station,40.63365,-111.8981,195.3,3,04/11/24,06:01:46
20010,21,U of U (Union Building),40.76402,-111.8362,338.3,3,04/11/24,06:01:47
19009,21,Central Pointe Station,40.72554,-111.8428,269.3,3,04/11/24,06:01:47
17046,21,U of U (Union Building),40.69342,-111.914,97.3,3,04/11/24,06:01:47
12031,21,U of U (Union Building),40.72421,-111.897,185.4,3,04/11/24,06:01:47
12004,21,Central Pointe Station,40.76518,-111.8442,325.2,3,04/11/24,06:01:47
18013,213,U of U (Union Building),40.69309,-111.9151,0,3,04/11/24,06:01:47
17053,213,Midvale Center Station,40.69984,-111.9031,88.1,3,04/11/24,06:01:47
17022,213,U of U (Union Building),40.61036,-111.8943,264.3,3,04/11/24,06:01:47
17017,220,Salt Lake Central Station,40.71272,-111.863,269.6,3,04/11/24,06:01:47
15015,220,Sandy (9400 S P+R),40.62022,-111.8345,186.2,3,04/11/24,06:01:47
15009,220,Salt Lake Central Station,40.59646,-111.8319,176.9,3,04/11/24,06:01:47
15006,220,Sandy (9400 S P+R),40.74819,-111.8654,181.4,3,04/11/24,06:01:47
13036,220,Sandy (9400 S P+R),40.76179,-111.9104,0,3,04/11/24,06:01:47
13034,220,Salt Lake Central Station,40.76514,-111.8709,318.7,3,04/11/24,06:01:47
20007,223,Holladay (Cottonwood Corporate Center),40.77407,-111.905,179.7,3,04/11/24,06:01:48
19010,223,North Temple Station,40.71731,-111.8421,359,3,04/11/24,06:01:48
24003,4,Olympus Cove P+R,40.7584,-111.8417,92.9,3,04/11/24,06:01:48
24001,4,Poplar Grove (400 S + Redwood Rd),40.76162,-111.8709,357,3,04/11/24,06:01:48
18024,4,Poplar Grove (400 S + Redwood Rd),40.76851,-111.8998,179.3,3,04/11/24,06:01:48
13043,4,Poplar Grove (400 S + Redwood Rd),40.7196,-111.8508,89.7,3,04/11/24,06:01:48
13038,4,Olympus Cove P+R,40.76062,-111.9343,90.2,3,04/11/24,06:01:48
21086,455,U of U (Research Park),40.98648,-111.9057,218.2,3,04/11/24,06:01:49
21083,455,Ogden via Weber State,40.76068,-111.8469,317.7,3,04/11/24,06:01:49
21078,455,U of U (Research Park),41.15591,-111.9402,218.3,3,04/11/24,06:01:49
21073,455,U of U (Research Park),40.75914,-111.8423,90.4,3,04/11/24,06:01:49
17034,455,Ogden via Weber State,40.7398,-111.8255,326.8,3,04/11/24,06:01:49
17014,455,Ogden via Weber State,40.84668,-111.8994,43.7,3,04/11/24,06:01:49
14009,455,U of U (Research Park),40.85536,-111.8932,220.3,3,04/11/24,06:01:49
14008,455,Ogden via Weber State,40.92422,-111.8789,0.2,3,04/11/24,06:01:49
14004,455,U of U (Research Park),41.22546,-111.9789,181,3,04/11/24,06:01:49
19001,470,Ogden,41.19704,-111.9793,5.8,3,04/11/24,06:01:49
17011,470,Downtown Salt Lake City,41.0616,-111.9676,145.2,3,04/11/24,06:01:49
17004,470,Ogden,40.87709,-111.8838,31.3,3,04/11/24,06:01:49
17001,470,Ogden,41.0273,-111.9269,113.2,3,04/11/24,06:01:49
14016,470,Downtown Salt Lake City,40.78725,-111.8998,179.3,3,04/11/24,06:01:49
14010,470,Downtown Salt Lake City,41.15006,-112.0261,180.1,3,04/11/24,06:01:49
14005,470,Downtown Salt Lake City,41.23139,-111.9787,181.9,3,04/11/24,06:01:49
07001,470,Ogden,40.76139,-111.8881,1.2,3,04/11/24,06:01:49
24011,509,Salt Lake Central Station,40.73309,-111.9168,0,3,04/11/24,06:01:50
18152,509,West Valley Central Station,40.72597,-111.9336,270.1,3,04/11/24,06:01:50
18151,509,Salt Lake Central Station,40.6933,-111.9771,1.7,3,04/11/24,06:01:50
18023,509,West Valley Central Station,40.76153,-111.9105,0,3,04/11/24,06:01:50
18022,509,Salt Lake Central Station,40.76163,-111.9105,0,3,04/11/24,06:01:50
15016,9,Poplar Grove (Orange St),40.74988,-111.8955,269.8,3,04/11/24,06:01:50
15012,9,U of U (Union Building),40.75888,-111.9438,63.9,3,04/11/24,06:01:50
15004,9,U of U (Union Building),40.75868,-111.944,253.3,3,04/11/24,06:01:50
13037,9,Poplar Grove (Orange St),40.76472,-111.8452,173,3,04/11/24,06:01:50
13035,9,U of U (Union Building),40.7498,-111.8706,89.6,3,04/11/24,06:01:50
13033,9,Poplar Grove (Orange St),40.76278,-111.911,357.6,3,04/11/24,06:01:50
15021,1,Poplar Grove (Orange St),40.76934,-111.8822,267.4,3,04/11/24,06:02:51
15003,1,Poplar Grove (Orange St),40.77074,-111.9394,180.5,3,04/11/24,06:02:51
15002,1,University Hospital,40.75852,-111.9442,243.1,3,04/11/24,06:02:51
15001,1,University Hospital,40.76927,-111.8895,90.1,3,04/11/24,06:02:51
13003,1,University Hospital,40.77598,-111.9337,128.3,3,04/11/24,06:02:51
17048,17,Central Pointe Station,40.69928,-111.9111,1.7,3,04/11/24,06:02:51
23113,2,University Hospital,40.7637,-111.9095,165.6,3,04/11/24,06:02:52
23109,2,University Hospital,40.7651,-111.8523,27.4,3,04/11/24,06:02:52
23025,200,North Temple Station via Capitol Hill,40.65982,-111.8952,204.9,3,04/11/24,06:02:52
23020,200,Murray Central Station,40.69284,-111.9162,0,3,04/11/24,06:02:52
23016,200,North Temple Station via Capitol Hill,40.65967,-111.8953,209.7,3,04/11/24,06:02:52
23009,200,Murray Central Station,40.7494,-111.8884,179.7,3,04/11/24,06:02:52
23008,200,North Temple Station via Capitol Hill,40.75931,-111.8881,359.9,3,04/11/24,06:02:52
23004,200,Murray Central Station,40.77387,-111.905,180.1,3,04/11/24,06:02:52
24009,205,Murray North Station,40.76074,-111.9381,270,3,04/11/24,06:02:53
24008,205,Poplar Grove (400 S + Redwood Rd),40.68661,-111.877,1,3,04/11/24,06:02:53
24005,205,Murray North Station,40.77612,-111.9348,89.4,3,04/11/24,06:02:53
18012,209,Fashion Place West Station,40.76401,-111.9097,173.3,3,04/11/24,06:02:53
18004,209,Salt Lake Central Station,40.65088,-111.8658,2.1,3,04/11/24,06:02:53
17026,209,Salt Lake Central Station,40.7649,-111.8652,0.5,3,04/11/24,06:02:53
13010,209,Fashion Place West Station,40.77966,-111.8799,79.4,3,04/11/24,06:02:53
13002,209,Fashion Place West Station,40.67364,-111.8657,192.8,3,04/11/24,06:02:53
13001,209,Salt Lake Central Station,40.63366,-111.8981,195.3,3,04/11/24,06:02:53
20010,21,U of U (Union Building),40.76857,-111.837,308.8,3,04/11/24,06:02:54
19009,21,Central Pointe Station,40.72591,-111.8456,274.3,3,04/11/24,06:02:54
17046,21,U of U (Union Building),40.69513,-111.9112,359.9,3,04/11/24,06:02:54
12031,21,U of U (Union Building),40.72421,-111.897,185.4,3,04/11/24,06:02:54
12004,21,Central Pointe Station,40.76868,-111.8446,347.2,3,04/11/24,06:02:54
18013,213,U of U (Union Building),40.69309,-111.9151,0,3,04/11/24,06:02:54
17053,213,Midvale Center Station,40.69984,-111.9027,88.1,3,04/11/24,06:02:54
17022,213,U of U (Union Building),40.61047,-111.8908,178.3,3,04/11/24,06:02:54
17017,220,Salt Lake Central Station,40.71297,-111.8653,354.9,3,04/11/24,06:02:55
15015,220,Sandy (9400 S P+R),40.61713,-111.8344,175.6,3,04/11/24,06:02:55
15009,220,Salt Lake Central Station,40.58548,-111.8343,180.5,3,04/11/24,06:02:55
15006,220,Sandy (9400 S P+R),40.74184,-111.8654,181,3,04/11/24,06:02:55
13036,220,Sandy (9400 S P+R),40.7613,-111.9098,1.1,3,04/11/24,06:02:55
13034,220,Salt Lake Central Station,40.76728,-111.8766,275.7,3,04/11/24,06:02:55
20007,223,Holladay (Cottonwood Corporate Center),40.77405,-111.905,179.7,3,04/11/24,06:02:55
19010,223,North Temple Station,40.72266,-111.8419,1.9,3,04/11/24,06:02:55
24003,4,Olympus Cove P+R,40.7584,-111.8417,92.9,3,04/11/24,06:02:56
24001,4,Poplar Grove (400 S + Redwood Rd),40.76487,-111.8683,183.3,3,04/11/24,06:02:56
18024,4,Poplar Grove (400 S + Redwood Rd),40.76521,-111.8998,180.3,3,04/11/24,06:02:56
13043,4,Poplar Grove (400 S + Redwood Rd),40.71553,-111.8318,115.8,3,04/11/24,06:02:56
13038,4,Olympus Cove P+R,40.76062,-111.9292,89.5,3,04/11/24,06:02:56
21086,455,U of U (Research Park),40.98649,-111.9088,309,3,04/11/24,06:02:56
21083,455,Ogden via Weber State,40.76094,-111.8477,290.1,3,04/11/24,06:02:56
21078,455,U of U (Research Park),41.14749,-111.9262,102.2,3,04/11/24,06:02:56
21073,455,U of U (Research Park),40.76117,-111.8376,55.7,3,04/11/24,06:02:56
17034,455,Ogden via Weber State,40.74813,-111.8304,0,3,04/11/24,06:02:56
17014,455,Ogden via Weber State,40.85505,-111.8934,40.6,3,04/11/24,06:02:56
14009,455,U of U (Research Park),40.8481,-111.898,214.5,3,04/11/24,06:02:56
14008,455,Ogden via Weber State,40.93263,-111.8789,0,3,04/11/24,06:02:56
14004,455,U of U (Research Park),41.22392,-111.98,349.6,3,04/11/24,06:02:56
19001,470,Ogden,41.19786,-111.9766,91.3,3,04/11/24,06:02:57
17011,470,Downtown Salt Lake City,41.0616,-111.9676,145.2,3,04/11/24,06:02:57
17004,470,Ogden,40.88375,-111.8806,359.5,3,04/11/24,06:02:57
17001,470,Ogden,41.0294,-111.9232,338.7,3,04/11/24,06:02:57
14016,470,Downtown Salt Lake City,40.78725,-111.8998,179.3,3,04/11/24,06:02:57
14010,470,Downtown Salt Lake City,41.14347,-112.0261,180.3,3,04/11/24,06:02:57
14005,470,Downtown Salt Lake City,41.2229,-111.9795,273.9,3,04/11/24,06:02:57
07001,470,Ogden,40.7614,-111.8881,1.2,3,04/11/24,06:02:57
24011,509,Salt Lake Central Station,40.73956,-111.9168,0.6,3,04/11/24,06:02:57
18152,509,West Valley Central Station,40.72718,-111.9388,358.3,3,04/11/24,06:02:57
18151,509,Salt Lake Central Station,40.69711,-111.977,5.5,3,04/11/24,06:02:57
18023,509,West Valley Central Station,40.76233,-111.9099,285.8,3,04/11/24,06:02:57
18022,509,Salt Lake Central Station,40.76113,-111.9099,65.9,3,04/11/24,06:02:57
15016,9,Poplar Grove (Orange St),40.74993,-111.8973,271.6,3,04/11/24,06:02:58
15012,9,U of U (Union Building),40.75888,-111.9438,63.9,3,04/11/24,06:02:58
15004,9,U of U (Union Building),40.75867,-111.944,253.3,3,04/11/24,06:02:58
13037,9,Poplar Grove (Orange St),40.76472,-111.8452,173,3,04/11/24,06:02:58
13035,9,U of U (Union Building),40.74977,-111.8656,90.4,3,04/11/24,06:02:58
13033,9,Poplar Grove (Orange St),40.76278,-111.911,357.6,3,04/11/24,06:02:58
15021,1,Poplar Grove (Orange St),40.76867,-111.8855,180.8,3,04/11/24,06:03:58
15003,1,Poplar Grove (Orange St),40.7692,-111.9393,179,3,04/11/24,06:03:58
15002,1,University Hospital,40.75852,-111.9442,243.1,3,04/11/24,06:03:58
15001,1,University Hospital,40.76929,-111.8861,92,3,04/11/24,06:03:58
13008,1,University Hospital,40.76199,-111.9101,0,3,04/11/24,06:03:58
13003,1,University Hospital,40.77169,-111.9331,220.7,3,04/11/24,06:03:58
17048,17,Central Pointe Station,40.6998,-111.9046,89.4,3,04/11/24,06:03:59
23113,2,University Hospital,40.76369,-111.9095,165.6,3,04/11/24,06:03:59
23109,2,University Hospital,40.76693,-111.8523,0.9,3,04/11/24,06:03:59
23025,200,North Temple Station via Capitol Hill,40.65969,-111.8953,204.9,3,04/11/24,06:04:00
23020,200,Murray Central Station,40.69284,-111.9162,0,3,04/11/24,06:04:00
23016,200,North Temple Station via Capitol Hill,40.65808,-111.8953,135.9,3,04/11/24,06:04:00
23009,200,Murray Central Station,40.74445,-111.8884,179.2,3,04/11/24,06:04:00
23008,200,North Temple Station via Capitol Hill,40.76041,-111.8881,358.4,3,04/11/24,06:04:00
23004,200,Murray Central Station,40.77388,-111.905,180.1,3,04/11/24,06:04:00
24009,205,Murray North Station,40.76075,-111.9381,270,3,04/11/24,06:04:01
24008,205,Poplar Grove (400 S + Redwood Rd),40.68755,-111.8769,0.7,3,04/11/24,06:04:01
24005,205,Murray North Station,40.7719,-111.9331,174.3,3,04/11/24,06:04:01
18012,209,Fashion Place West Station,40.76401,-111.9097,173.3,3,04/11/24,06:04:01
18004,209,Salt Lake Central Station,40.65612,-111.8659,359.8,3,04/11/24,06:04:01
17026,209,Salt Lake Central Station,40.76942,-111.8665,274.7,3,04/11/24,06:04:01
15014,209,Salt Lake Central Station,40.76185,-111.9108,0,3,04/11/24,06:04:01
13010,209,Fashion Place West Station,40.77966,-111.8767,90.9,3,04/11/24,06:04:01
13002,209,Fashion Place West Station,40.67363,-111.8657,192.8,3,04/11/24,06:04:01
13001,209,Salt Lake Central Station,40.63366,-111.8981,195.3,3,04/11/24,06:04:01
20010,21,U of U (Union Building),40.77083,-111.8399,322.2,3,04/11/24,06:04:02
19009,21,Central Pointe Station,40.72554,-111.853,255.4,3,04/11/24,06:04:02
17046,21,U of U (Union Building),40.69984,-111.9075,92.2,3,04/11/24,06:04:02
12031,21,U of U (Union Building),40.72421,-111.897,185.4,3,04/11/24,06:04:02
12004,21,Central Pointe Station,40.77288,-111.8413,80.5,3,04/11/24,06:04:02
18013,213,U of U (Union Building),40.69309,-111.9151,0,3,04/11/24,06:04:02
17053,213,Midvale Center Station,40.71171,-111.9038,357,3,04/11/24,06:04:02
17022,213,U of U (Union Building),40.60954,-111.8876,89.8,3,04/11/24,06:04:02
17017,220,Salt Lake Central Station,40.71936,-111.8653,2.4,3,04/11/24,06:04:03
15015,220,Sandy (9400 S P+R),40.60898,-111.8329,201.3,3,04/11/24,06:04:03
15009,220,Salt Lake Central Station,40.57844,-111.8336,101.8,3,04/11/24,06:04:03
15006,220,Sandy (9400 S P+R),40.73578,-111.8654,179.9,3,04/11/24,06:04:03
13036,220,Sandy (9400 S P+R),40.76285,-111.9113,344.1,3,04/11/24,06:04:03
13034,220,Salt Lake Central Station,40.76728,-111.8836,270.2,3,04/11/24,06:04:03
20007,223,Holladay (Cottonwood Corporate Center),40.77406,-111.9049,179.7,3,04/11/24,06:04:03
19010,223,North Temple Station,40.72265,-111.8419,1.9,3,04/11/24,06:04:03
24003,4,Olympus Cove P+R,40.75457,-111.8335,148.3,3,04/11/24,06:04:04
24001,4,Poplar Grove (400 S + Redwood Rd),40.7608,-111.8683,239.9,3,04/11/24,06:04:04
18024,4,Poplar Grove (400 S + Redwood Rd),40.76085,-111.8998,181.9,3,04/11/24,06:04:04
13043,4,Poplar Grove (400 S + Redwood Rd),40.71347,-111.8105,100.4,3,04/11/24,06:04:04
13038,4,Olympus Cove P+R,40.76063,-111.9215,90.2,3,04/11/24,06:04:04
21086,455,U of U (Research Park),40.9829,-111.9115,154.9,3,04/11/24,06:04:04
21083,455,Ogden via Weber State,40.76072,-111.8522,266.4,3,04/11/24,06:04:04
21078,455,U of U (Research Park),41.13827,-111.9147,153.3,3,04/11/24,06:04:04
21073,455,U of U (Research Park),40.75787,-111.8356,213.6,3,04/11/24,06:04:04
17034,455,Ogden via Weber State,40.75558,-111.8327,47.1,3,04/11/24,06:04:04
17014,455,Ogden via Weber State,40.86047,-111.8865,52.2,3,04/11/24,06:04:04
14009,455,U of U (Research Park),40.84204,-111.9053,225.6,3,04/11/24,06:04:04
14008,455,Ogden via Weber State,40.93995,-111.8797,351,3,04/11/24,06:04:04
14004,455,U of U (Research Park),41.22388,-111.9797,180.1,3,04/11/24,06:04:04
19001,470,Ogden,41.1994,-111.972,41,3,04/11/24,06:04:05
17011,470,Downtown Salt Lake City,41.0616,-111.9676,145.2,3,04/11/24,06:04:05
17004,470,Ogden,40.8867,-111.8807,359,3,04/11/24,06:04:05
17001,470,Ogden,41.02993,-111.9273,189.9,3,04/11/24,06:04:05
14010,470,Downtown Salt Lake City,41.14061,-112.0262,184.3,3,04/11/24,06:04:05
14005,470,Downtown Salt Lake City,41.22493,-111.979,91.4,3,04/11/24,06:04:05
07001,470,Ogden,40.7614,-111.8881,1.2,3,04/11/24,06:04:05
24011,509,Salt Lake Central Station,40.7412,-111.9167,3.8,3,04/11/24,06:04:05
18152,509,West Valley Central Station,40.72717,-111.9388,358.3,3,04/11/24,06:04:05
18151,509,Salt Lake Central Station,40.70395,-111.9771,4.9,3,04/11/24,06:04:05
18023,509,West Valley Central Station,40.76281,-111.912,268.7,3,04/11/24,06:04:05
18022,509,Salt Lake Central Station,40.76283,-111.9111,303.6,3,04/11/24,06:04:05
15016,9,Poplar Grove (Orange St),40.74987,-111.8994,261.3,3,04/11/24,06:04:06
15012,9,U of U (Union Building),40.75901,-111.9437,52.3,3,04/11/24,06:04:06
15004,9,U of U (Union Building),40.75867,-111.944,253.3,3,04/11/24,06:04:06
13037,9,Poplar Grove (Orange St),40.76472,-111.8452,173,3,04/11/24,06:04:06
13035,9,U of U (Union Building),40.74975,-111.8639,90,3,04/11/24,06:04:06
13033,9,Poplar Grove (Orange St),40.76171,-111.9128,178.7,3,04/11/24,06:04:06
15021,1,Poplar Grove (Orange St),40.76718,-111.8873,269.7,3,04/11/24,06:05:06
15003,1,Poplar Grove (Orange St),40.76073,-111.9392,234.5,3,04/11/24,06:05:06
15002,1,University Hospital,40.75851,-111.9442,243.1,3,04/11/24,06:05:06
15001,1,University Hospital,40.76931,-111.8798,88.3,3,04/11/24,06:05:06
13008,1,University Hospital,40.76198,-111.9101,0,3,04/11/24,06:05:06
13003,1,University Hospital,40.77247,-111.9392,358.9,3,04/11/24,06:05:06
17048,17,Central Pointe Station,40.70135,-111.902,333.9,3,04/11/24,06:05:07
23113,2,University Hospital,40.7637,-111.9095,165.6,3,04/11/24,06:05:07
23109,2,University Hospital,40.76692,-111.8475,91.4,3,04/11/24,06:05:07
23025,200,North Temple Station via Capitol Hill,40.65969,-111.8953,204.9,3,04/11/24,06:05:08
23020,200,Murray Central Station,40.69285,-111.9162,0,3,04/11/24,06:05:08
23016,200,North Temple Station via Capitol Hill,40.65583,-111.8929,81.4,3,04/11/24,06:05:08
23009,200,Murray Central Station,40.73942,-111.8884,179.8,3,04/11/24,06:05:08
23008,200,North Temple Station via Capitol Hill,40.76321,-111.8881,0.6,3,04/11/24,06:05:08
23004,200,Murray Central Station,40.7739,-111.905,180.1,3,04/11/24,06:05:08
24009,205,Murray North Station,40.76075,-111.9381,270,3,04/11/24,06:05:08
24008,205,Poplar Grove (400 S + Redwood Rd),40.69344,-111.8769,2.4,3,04/11/24,06:05:08
24005,205,Murray North Station,40.77166,-111.9379,272.6,3,04/11/24,06:05:08
18012,209,Fashion Place West Station,40.76401,-111.9097,173.3,3,04/11/24,06:05:09
18004,209,Salt Lake Central Station,40.66119,-111.865,15.5,3,04/11/24,06:05:09
17026,209,Salt Lake Central Station,40.77161,-111.867,1.8,3,04/11/24,06:05:09
13010,209,Fashion Place West Station,40.77963,-111.8708,91,3,04/11/24,06:05:09
13002,209,Fashion Place West Station,40.67363,-111.8657,192.8,3,04/11/24,06:05:09
13001,209,Salt Lake Central Station,40.63366,-111.8981,195.3,3,04/11/24,06:05:09
20010,21,U of U (Union Building),40.7728,-111.842,234.6,3,04/11/24,06:05:09
19009,21,Central Pointe Station,40.7254,-111.8602,269.2,3,04/11/24,06:05:09
17046,21,U of U (Union Building),40.70026,-111.9016,24.1,3,04/11/24,06:05:09
12031,21,U of U (Union Building),40.72421,-111.897,185.4,3,04/11/24,06:05:09
12004,21,Central Pointe Station,40.76841,-111.8369,130,3,04/11/24,06:05:09
